name,rid,color,area_px,lon,lat,country,province,admin_divisions,flags
,46,#4ce3bd,37,127.3994,36.3413,South Korea,,northeastern part of Seo-gu (서구); southern small part of Daedeok-gu (대덕구); northwestern small part of Jung-gu (중구) (also Dong-gu (동구)),
,130,#75e0ad,113,128.5436,35.8873,South Korea,,"most of Buk-gu (북구); most of Dalseo-gu (달서구) (also Chilgok-gun (칠곡군), Seo-gu (서구), Dalseong-gun (달성군))",
,165,#81eed7,445,127.0795,35.8835,South Korea,,"southeastern half of Iksan-si (익산시); western part of Wanju-gun (완주군); Jeonjusideokjingu (전주시덕진구) (also Jeonjusiwansangu (전주시완산구), Gimje-si (김제시))",
,234,#95e0bc,3489,128.6286,35.8645,South Korea,,"Yeongcheon-si (영천시) (also Cheongdo-gun (청도군), Seongju-gun (성주군), Gyeongsan-si (경산시), Chilgok-gun (칠곡군), Dalseong-gun (달성군), Goryeong-gun (고령군), Dong-gu (동구), Gunwi-gun (군위군), Suseong-gu (수성구), Changnyeong-gun (창녕군), Dalseo-gu (달서구), Hapcheon-gun (합천군)…)",
,129,#75e09a,75,128.6192,35.8576,South Korea,,"western half of Suseong-gu (수성구) (also Buk-gu (북구), Nam-gu (남구), Dong-gu (동구), Jung-gu (중구), Seo-gu (서구))",
,323,#a2f4e2,5380,126.827,35.8549,South Korea,,"Jeongeup-si (정읍시) (also Buyeo-gun (부여군), Gochang-gun (고창군), Nonsan-si (논산시), Boryeong-si (보령시), Gimje-si (김제시), Jangseong-gun (장성군), Buan-gun (부안군), Seocheon-gun (서천군), Gunsan-si (군산시), Iksan-si (익산시), Wanju-gun (완주군), Sunchang-gun (순창군)…)",
,410,#ade9d3,8956,127.7297,35.7649,South Korea,,"Gimcheon-si (김천시) (also Hapcheon-gun (합천군), Yeongdong-gun (영동군), Geochang-gun (거창군), Jinan-gun (진안군), Sancheong-gun (산청군), Hamyang-gun (함양군), Namwon-si (남원시), Muju-gun (무주군), Imsil-gun (임실군), Geumsan-gun (금산군), Jangsu-gun (장수군), Gumi-si (구미시)…)",
,327,#a3e9cd,2354,129.2538,35.7274,South Korea,,"Gyeongju-si (경주시); Ulju-gun (울주군) (also Nam-gu (포항시남구), Gijang-gun (기장군), Buk-gu (포항시북구), Yangsan-si (양산시), Yeongcheon-si (영천시))",
,211,#90f0d1,292,129.3512,35.5727,South Korea,,"Buk-gu (북구); Nam-gu (남구) (also Ulju-gun (울주군), Jung-gu (중구), Dong-gu (동구))",
,248,#97eeb5,1484,128.8784,35.393,South Korea,,Miryang-si (밀양시); Yangsan-si (양산시); most of Gimhae-si (김해시) (also Gangseo-gu (강서구)),
,164,#81eb96,499,128.6793,35.224,South Korea,,"Uichanggu (창원시의창구) (also Jinhaegu (창원시진해구), Seongsangu (창원시성산구), Gimhae-si (김해시), Masanhoewongu (창원시마산회원구), Masanhappogu (창원시마산합포구), Gangseo-gu (강서구), Haman-gun (함안군))",
,178,#85f075,97,129.119,35.2179,South Korea,,"most of Geumjeong-gu (금정구); most of Haeundae-gu (해운대구) (also Dongnae-gu (동래구), Suyeong-gu (수영구), Yeonje-gu (연제구))",
,275,#9cedc0,3009,128.3596,35.1986,South Korea,,"Jinju-si (진주시) (also Goseong-gun (고성군), Changnyeong-gun (창녕군), Uiryeong-gun (의령군), Haman-gun (함안군), Geoje-si (거제시), Masanhappogu (창원시마산합포구), Tongyeong-si (통영시), Masanhoewongu (창원시마산회원구), Miryang-si (밀양시), Hapcheon-gun (합천군), Sancheong-gun (산청군), Dalseong-gun (달성군))",
,143,#79eeb6,133,126.8903,35.1633,South Korea,,"western half of Buk-gu (북구); most of Seo-gu (서구) (also Nam-gu (남구), Dong-gu (동구), Gwangsan-gu (광산구))",
,134,#77eb74,96,129.0074,35.144,South Korea,,"most of Saha-gu (사하구); most of Sasang-gu (사상구); most of Buk-gu (북구) (also Yeongdo-gu (영도구), Seo-gu (서구), Busanjin-gu (부산진구), Dongnae-gu (동래구))",
,161,#7fe94e,54,129.0701,35.1398,South Korea,,"most of Nam-gu (남구); most of Busanjin-gu (부산진구) (also Dong-gu (동구), Yeonje-gu (연제구), Jung-gu (중구), Seo-gu (서구))",
,366,#a9ebcb,4716,127.4711,35.0574,South Korea,,"Suncheon-si (순천시) (also Hwasun-gun (화순군), Hadong-gun (하동군), Gokseong-gun (곡성군), Gwangyang-si (광양시), Gurye-gun (구례군), Damyang-gun (담양군), Yeosu-si (여수시), Sacheon-si (사천시), Namhae-gun (남해군), Buk-gu (북구), Dong-gu (동구), Jinju-si (진주시)…)",
,322,#a2f4d6,2868,126.5077,34.9869,South Korea,,"Naju-si (나주시) (also Yeongam-gun (영암군), Muan-gun (무안군), Sinan-gun (신안군), Yeonggwang-gun (영광군), Hampyeong-gun (함평군), Gwangsan-gu (광산구), Mokpo-si (목포시), Nam-gu (남구), Jangseong-gun (장성군), Hwasun-gun (화순군), Seo-gu (서구))",
,420,#aef2c3,5239,126.7542,34.2251,South Korea,,"Jeju-si (제주시) (also Haenam-gun (해남군), Seogwipo-si (서귀포시), Goheung-gun (고흥군), Boseong-gun (보성군), Jangheung-gun (장흥군), Gangjin-gun (강진군), Jindo-gun (진도군), Wando-gun (완도군), Yeosu-si (여수시), Yeongam-gun (영암군))",
,1559,#fabf72,404,121.6727,25.1454,Taiwan,,northern small part of New Taipei City (新北市); Keelung City (基隆市) (also Taipei City (台北市)),
,1464,#f5ae71,269,121.424,25.1328,Taiwan,,northwestern small part of New Taipei City (新北市); northeastern small part of Taoyuan (桃園) (also Taipei City (台北市)),
,1498,#f7954d,98,121.5411,25.1052,Taiwan,,central Taipei City (台北市),
,1546,#fa733d,20,121.4686,25.0558,Taiwan,,western small part of New Taipei City (新北市),
,1261,#ee6e10,22,121.5252,25.0378,Taiwan,,southern small part of Taipei City (台北市) (also New Taipei City (新北市)),
,990,#e46b3b,18,121.4646,25.0065,Taiwan,,western small part of New Taipei City (新北市),
,1115,#e9845c,75,121.269,25.0063,Taiwan,,northern small part of Taoyuan (桃園),
,994,#e49164,73,121.5278,24.9773,Taiwan,,western small part of New Taipei City (新北市); southeastern small part of Taipei City (台北市),
,1277,#eeb29a,456,121.1685,24.9726,Taiwan,,northwestern half of Taoyuan (桃園) (also Hsinchu (新竹縣)),
,1177,#eb9471,166,121.3454,24.9218,Taiwan,,western small part of New Taipei City (新北市); small part of central Taoyuan (桃園),
,1245,#edbc8c,431,121.0672,24.814,Taiwan,,"northwestern part of Hsinchu (新竹縣) (also Hsinchu City (新竹市), Taoyuan (桃園))",
,1289,#eed294,1552,120.804,24.4383,Taiwan,,"western half of Miaoli (苗栗縣); western part of Taichung City (台中市) (also Hsinchu (新竹縣), Hsinchu City (新竹市))",
,1040,#e6ae58,131,120.6936,24.21,Taiwan,,western small part of Taichung City (台中市),
,1560,#fac588,278,120.5248,24.1272,Taiwan,,northern part of Changhua (彰化縣); southwestern small part of Taichung City (台中市),
,1096,#e8a65d,75,120.672,24.1268,Taiwan,,southwestern small part of Taichung City (台中市),
,1592,#fdd494,1341,120.6945,23.9683,Taiwan,,western part of Nantou (南投); central Changhua (彰化縣) (also Taichung City (台中市)),
,1539,#f8d889,2064,120.3684,23.7564,Taiwan,,"Yunlin (雲林縣); southwestern small part of Nantou (南投) (also Changhua (彰化縣), Kinmen County (金門縣), Chiayi (嘉義縣), Penghu (澎湖縣))",
,1429,#f3cfd9,18563,121.1887,23.7006,Taiwan,,"Hualien (花蓮縣) (also Taitung (台東縣), Nantou (南投), Yilan (宜蘭), Pingtung (屏東縣), Kaohsiung City (高雄縣), New Taipei City (新北市), Taichung City (台中市), Miaoli (苗栗縣), Hsinchu (新竹縣), Chiayi (嘉義縣), Taoyuan (桃園), Tainan City (台南市)…)",
,1508,#f7df99,1703,120.3892,23.3916,Taiwan,,central Chiayi (嘉義縣); northern half of Tainan City (台南市) (also Chiayi City (嘉義市)),
,1506,#f7c162,119,120.2021,23.0314,Taiwan,,southwestern small part of Tainan City (台南市),
,1428,#f3ce8c,1251,120.3638,23.0172,Taiwan,,central Tainan City (台南市); southwestern small part of Kaohsiung City (高雄縣),
,1246,#edbd94,1607,120.5488,22.7833,Taiwan,,northwestern part of Pingtung (屏東縣); part of central Kaohsiung City (高雄縣) (also Tainan City (台南市)),
,1272,#eea23e,101,120.3289,22.6571,Taiwan,,southwestern small part of Kaohsiung City (高雄縣),
,1529,#f8b761,88,120.3695,22.5534,Taiwan,,southwestern small part of Kaohsiung City (高雄縣),
,335,#a5dfe6,8506,100.0614,19.9068,Thailand,"Chiang Rai, Phayao, Chiang Mai, Xaignabouly, Shan (East)","part of Phayao (also Mueang Chiang Rai (เมืองเชียงราย), Thoeng (เทิง), Chiang Khong (เชียงของ), Mae Chan (แม่จัน), Mae Fa Luang (แม่ฟ้าหลวง), Phaya Mengrai (พญาเม็งราย), Wiang Kaen (เวียงแก่น), Chiang Saen (เชียงแสน), Wiang Chai (เวียงชัย), Doi Luang (ดอยหลวง), Mae Sai (แม่สาย), Wiang Chiang Rung (เวียงเชียงรุ้ง)…)",
,371,#aadee4,18203,98.9021,19.3983,Thailand,"Chiang Mai, Mae Hong Son, Chiang Rai, Phayao, Lampang, Shan (East), Kayah","part of Chiang Rai (also Pai (ปาย), Mueang Mae Hong Son (เมืองแม่ฮ่องสอน), Chiang Dao (เชียงดาว), Mae Taeng (แม่แตง), Phrao (พร้าว), Phayao, Pang Mapha (ปางมะผ้า), Samoeng (สะเมิง), Fang (ฝาง), Mae Ai (แม่อาย), Wiang Haeng (เวียงแหง), Galyani Vadhana (กัลยาณิวัฒนา)…)",
,184,#88d8ec,1790,98.9987,18.8381,Thailand,"Chiang Mai, Lamphun","Mae Rim (แม่ริม) (also San Sai (สันทราย), Doi Saket (ดอยสะเก็ด), Hang Dong (หางดง), San Kamphaeng (สันกำแพง), Mueang Chiang Mai (เมืองเชียงใหม่), Saraphi (สารภี), San Pa Tong (สันป่าตอง), Lamphun)",
,387,#abd8e7,21413,100.6184,18.5747,Thailand,"Nan, Uttaradit, Phayao, Lampang, Phrae, Xaignabouly","Nan; Uttaradit (also Phayao, Lampang, Phrae, Xaignabouly)",
,283,#9ed4e6,12866,99.745,18.3295,Thailand,"Lampang, Phrae, Chiang Mai, Lamphun, Uttaradit, Nan","Phrae (also Mueang Lampang (เมืองลำปาง), Chae Hom (แจ้ห่ม), Mae Mo (แม่เมาะ), Mueang Pan (เมืองปาน), Mae Tha (แม่ทะ), Soem Ngam (เสริมงาม), Wang Nuea (วังเหนือ), Hang Chat (ห้างฉัตร), Ko Kha (เกาะคา), Sop Prap (สบปราบ), Ngao (งาว), Chiang Mai…)",
,439,#b0eaee,7404,103.2153,17.9272,Thailand,"Nong Khai, Udon Thani, Bueng Kan, Sakon Nakhon","Nong Khai minus Sangkhom (สังคม) (also Ban Dung (บ้านดุง), Phen (เพ็ญ), Mueang Bueng Kan (เมืองบึงกาฬ), Sakon Nakhon, So Phisai (โซ่พิสัย), Phon Charoen (พรเจริญ), Si Wilai (ศรีวิไล), Sang Khom (สร้างคอม), Pak Khat (ปากคาด), Thung Fon (ทุ่งฝน), Phibun Rak (พิบูลย์รักษ์))",
,408,#addbe7,21457,98.7198,17.7654,Thailand,"Chiang Mai, Tak, Lamphun, Lampang, Kayin, Mae Hong Son, Sukhothai","Lamphun (also Omkoi (อมก๋อย), Mae Chaem (แม่แจ่ม), Sam Ngao (สามเงา), Lampang, Mae Sot (แม่สอด), Hot (ฮอด), Mae Ramat (แม่ระมาด), Chom Thong (จอมทอง), Phop Phra (พบพระ), Doi Tao (ดอยเต่า), Mae Wang (แม่วาง), Mueang Tak (เมืองตาก)…)",
,444,#b1f4f5,8822,104.1801,17.5594,Thailand,"Nakhon Phanom, Sakon Nakhon, Bueng Kan, Udon Thani, Mukdahan","Nakhon Phanom (also Bueng Kan, Wanon Niwat (วานรนิวาส), Akat Amnuai (อากาศอำนวย), Kusuman (กุสุมาลย์), Charoen Sin (เจริญศิลป์), Kham Ta Kla (คำตากล้า), Udon Thani, Mukdahan)",
,343,#a6e6ee,7150,102.416,17.4551,Thailand,"Udon Thani, Nong Bua Lam Phu, Nong Khai, Loei","Nong Bua Lam Phu minus Si Bun Rueang (ศรีบุญเรือง) (also Ban Phue (บ้านผือ), Mueang Udon Thani (เมืองอุดรธานี), Nong Wua So (หนองวัวซอ), Nam Som (น้ำโสม), Na Yung (นายูง), Kut Chap (กุดจับ), Nong Khai, Nong Saeng (หนองแสง), Loei)",
,388,#abe0e9,14407,101.7061,17.3179,Thailand,"Loei, Khon Kaen, Xaignabouly, Nong Bua Lam Phu, Phitsanulok, Chaiyaphum, Phetchabun, Vientiane Capital, Vientiane","Loei (also Khon Kaen, Xaignabouly, Nong Bua Lam Phu, Phitsanulok, Phetchabun, Chaiyaphum, Vientiane, Vientiane Capital)",
,282,#9ecbf0,10237,99.5335,17.0644,Thailand,"Sukhothai, Tak, Kamphaeng Phet, Phitsanulok, Lampang","Sukhothai (also Kamphaeng Phet, Mueang Tak (เมืองตาก), Ban Tak (บ้านตาก), Wang Chao (วังเจ้า), Phitsanulok, Lampang)",
,438,#b0e9e8,7402,103.8649,17.0285,Thailand,"Sakon Nakhon, Kalasin, Udon Thani, Roi Et","Mueang Sakon Nakhon (เมืองสกลนคร) (also Sawang Daen Din (สว่างแดนดิน), Phanna Nikhom (พรรณานิคม), Phu Phan (ภูพาน), Kuchinarai (กุฉินารายณ์), Somdet (สมเด็จ), Kut Bak (กุดบาก), Waritchaphum (วาริชภูมิ), Song Dao (ส่องดาว), Huai Phueng (ห้วยผึ้ง), Kham Muang (คำม่วง), Phon Na Kaeo (โพนนาแก้ว), Tao Ngoi (เต่างอย)…)",
,328,#a4c9e6,10073,100.508,16.9886,Thailand,"Phitsanulok, Uttaradit, Phichit, Sukhothai, Kamphaeng Phet","Phitsanulok (also Uttaradit, Phichit, Sukhothai, Kamphaeng Phet)",
,431,#afebf0,8361,103.1769,16.8733,Thailand,"Udon Thani, Kalasin, Khon Kaen, Maha Sarakham","Wang Sam Mo (วังสามหมอ) (also Nam Phong (น้ำพอง), Kumphawapi (กุมภวาปี), Nong Han (หนองหาน), Yang Talat (ยางตลาด), Nong Kung Si (หนองกุงศรี), Mueang Kalasin (เมืองกาฬสินธุ์), Si That (ศรีธาตุ), Kranuan (กระนวน), Non Sa-At (โนนสะอาด), Tha Khantho (ท่าคันโท), Ubolratana (อุบลรัตน์), Khao Suan Kwang (เขาสวนกวาง)…)",
,377,#aaedee,8925,104.5037,16.2541,Thailand,"Mukdahan, Yasothon, Amnat Charoen, Roi Et, Kalasin, Nakhon Phanom","Mukdahan (also Loeng Nok Tha (เลิงนกทา), Mueang Amnat Charoen (เมืองอำนาจเจริญ), Roi Et, Mueang Yasothon (เมืองยโสธร), Chanuman (ชานุมาน), Kut Chum (กุดชุม), Pathum Ratchawongsa (ปทุมราชวงศา), Senangkhanikhom (เสนางคนิคม), Pa Tio (ป่าติ้ว), Thai Charoen (ไทยเจริญ), Sai Mun (ทรายมูล), Kalasin…)",
,219,#92dff3,3946,102.6573,16.2156,Thailand,"Khon Kaen, Chaiyaphum, Maha Sarakham","Mueang Khon Kaen (เมืองขอนแก่น) (also Mancha Khiri (มัญจาคีรี), Ban Phai (บ้านไผ่), Ban Fang (บ้านฝาง), Chonnabot (ชนบท), Khok Pho Chai (โคกโพธิ์ไชย), Nong Ruea (หนองเรือ), Phra Yuen (พระยืน), Ban Haet (บ้านแฮด), Nong Song Hong (หนองสองห้อง), Waeng Yai (แวงใหญ่), Non Sila (โนนศิลา), Pueai Noi (เปือยน้อย)…)",
,264,#9bc2e6,12453,101.1187,16.1746,Thailand,"Phetchabun, Lop Buri, Loei, Chaiyaphum, Phitsanulok, Phichit, Khon Kaen, Nakhon Sawan","Phetchabun (also Lop Buri, Loei, Chaiyaphum, Phitsanulok, Phichit, Nakhon Sawan, Khon Kaen)",
,218,#92beec,9831,99.6482,16.1291,Thailand,"Kamphaeng Phet, Nakhon Sawan, Phichit, Uthai Thani, Phitsanulok","Khlong Lan (คลองลาน) (also Mueang Kamphaeng Phet (เมืองกำแพงเพชร), Phichit, Khanu Woralaksaburi (ขาณุวรลักษบุรี), Mae Wong (แม่วงก์), Pang Sila Thong (ปางศิลาทอง), Banphot Phisai (บรรพตพิสัย), Khlong Khlung (คลองขลุง), Lat Yao (ลาดยาว), Sai Ngam (ไทรงาม), Mae Poen (แม่เปิน), Bueng Samakkhi (บึงสามัคคี), Chum Ta Bong (ชุมตาบง)…)",
,291,#9fcee7,11646,101.8356,16.0162,Thailand,"Chaiyaphum, Nakhon Ratchasima, Khon Kaen, Lop Buri","Chaiyaphum (also Nakhon Ratchasima, Khon Kaen, Lop Buri)",
,279,#9de7f6,5909,103.824,15.929,Thailand,"Roi Et, Kalasin, Surin, Si Sa Ket, Yasothon, Maha Sarakham","Suwannaphum (สุวรรณภูมิ) (also Selaphum (เสลภูมิ), Kalasin, Phon Thong (โพนทอง), Surin, Mueang Roi Et (เมืองร้อยเอ็ด), At Samat (อาจสามารถ), Phanom Phrai (พนมไพร), Pho Chai (โพธิ์ชัย), Thawat Buri (ธวัชบุรี), Phon Sai (โพนทราย), Changhan (จังหาร), Si Somdet (ศรีสมเด็จ)…)",
,296,#9fe2f0,6102,103.2406,15.9149,Thailand,"Maha Sarakham, Roi Et, Khon Kaen, Kalasin","Maha Sarakham (also Kaset Wisai (เกษตรวิสัย), Pathum Rat (ปทุมรัตต์), Chaturaphak Phiman (จตุรพักตรพิมาน), Khon Kaen, Kalasin)",
,205,#8fb7e6,7383,100.4113,15.8295,Thailand,"Nakhon Sawan, Phichit, Phitsanulok, Uthai Thani","Phaisali (ไพศาลี) (also Tha Tako (ท่าตะโก), Nong Bua (หนองบัว), Mueang Nakhon Sawan (เมืองนครสวรรค์), Phayuha Khiri (พยุหะคีรี), Chum Saeng (ชุมแสง), Mueang Phichit (เมืองพิจิตร), Pho Thale (โพทะเล), Tak Fa (ตากฟ้า), Taphan Hin (ตะพานหิน), Bang Mun Nak (บางมูลนาก), Tap Khlo (ทับคล้อ), Krok Phra (โกรกพระ)…)",
,445,#b1f6f7,8822,104.9376,15.5549,Thailand,"Ubon Ratchathani, Yasothon, Amnat Charoen, Si Sa Ket, Surin, Savannakhet, Champasack, Roi Et","part of Yasothon (also Trakan Phuet Phon (ตระการพืชผล), Si Mueang Mai (ศรีเมืองใหม่), Amnat Charoen, Khueang Nai (เขื่องใน), Muang Sam Sip (ม่วงสามสิบ), Sirindhorn (สิรินธร), Khong Chiam (โขงเจียม), Khemarat (เขมราฐ), Pho Sai (โพธิ์ไทร), Si Sa Ket, Kut Khaopun (กุดข้าวปุ้น), Tan Sum (ตาลสุม)…)",
,301,#a0def1,7523,102.7855,15.4132,Thailand,"Nakhon Ratchasima, Buri Ram, Khon Kaen, Surin, Roi Et","part of Khon Kaen (also Phimai (พิมาย), Chum Phuang (ชุมพวง), Surin, Satuek (สตึก), Prathai (ประทาย), Huai Thalaeng (ห้วยแถลง), Bua Yai (บัวใหญ่), Khong (คง), Khu Mueang (คูเมือง), Phutthaisong (พุทไธสง), Lam Thamenchai (ลำทะเมนชัย), Mueang Yang (เมืองยาง)…)",
